Month,Year,YYYYMM,SACR_205,COWC_211,BATT_220,COTT_NF,COTT_MF,COTT_SF,PAYS_225,ANTL_233,MILL_243,ELDE_237,THOM_248,DEER_256,STON_263,STON_NF,STON_SF,BIGC_269,BUTT_283,FEAT_341,YUBA_349,BEAR_357,CACH_390,CACH_Low,AMER_374,PUTA_400,CONS_188,DRYC_182,MOKE_173,CALV_161,STAN_146,TUOL_135,ORIS_128,MERC_116,BEAR_105,DEAD_093,"CHOW_080,MADC_080","FRES_069,MADC_069",SANJ_054,KING_023,KAWE_420,TULE_010,KERN_001,FKWI_024,FKWT_011,FKWK_421,"CVCK_004,FKCK_004",LOSG_999,WHIT_999,CLEA_999,DELP_999,CANT_999,PANO_999,LPAN_999,LBAN_999,HOSP_999,INGR_999,DMC,Cal_Aq,Deer,Poso,Zapato,Honcut,Mendota
1,1986,198601,10486750.27,3153615.303,1416923.273,825993.9255,825993.9255,781395.1116,466057.6052,1130380.83,925027.8427,377797.237,1253611.052,1855828.323,686542.9913,10313.47571,155140.1597,461518.083,1700528.881,4226295.101,4012061.513,50930.25265,689489.6987,529053.4298,6547185.52,283776.4081,1667637.256,117231.1679,545026.9926,98435.95352,950246.9713,1159330.239,13662.4017,409382.3592,79640.73909,63712.59127,0,278.7425868,150090.542,237488.684,1088091.598,360175.2425,1246377.567,0,0,0,24688.62912,4137.895855,21980.84399,311443.9957,4211.349628,1750.648247,1592.814782,4380.24065,13662.4017,0,0,354799.4926,9503648.857,428666.2782,53916.78036,4181.138802,489392.3417,0
2,1986,198602,80823634.43,11346159.4,4698592.986,4031300.44,4031300.44,5374141.43,2442190.375,5558115.804,4270112.646,2749619.554,8527982.997,10567570.91,20280606.65,1719.386671,10891565.08,3489032.336,8880543.981,84670182.6,47401330.26,12734438.99,16989656.47,8794442.387,76245011.57,4781840.595,16184322.21,1775332.868,6436998.937,4732854.289,3922431.456,4867495.491,1082708.608,695607.2264,3747381.205,2997904.964,661.3025657,1710481.129,8985844.846,1243072.476,3658017.185,1370395.263,1719386.671,0,8817.367542,110217.0943,1187214.453,205670.5632,84294.0337,1709269.288,298956.8544,63170.24442,147514.559,383114.6197,1082708.608,0,0,177096.8271,9648051.738,1192108.092,681406.1637,382938.2724,2643446.789,0
3,1986,198603,67969224.23,6711226.355,3185445.271,1991695.424,1991695.424,2483755.73,489671.0843,2173793.973,2000391.073,1031046.121,3053228.48,4678176.655,5577599.342,0,3549149.717,1360104.542,4144265.14,55878729.97,30439685.99,5251948.36,14300370.75,15487097.4,36506518.39,7967285.866,7073610.805,748901.69,12528765.14,2894064.818,12009691.82,13782347.56,519807.864,6162771.52,1911377.738,1529102.191,1114.970347,1530296.802,16032510.1,14041896.73,6290105.214,2683494.704,3818773.439,0,0,0,2705435.727,131971.9447,186518.6109,704176.8332,139317.322,65373.8576,70959.89853,184368.311,519807.864,0,0,142477.2822,5962065.01,504364.8007,552666.9089,184169.2091,1176293.716,0
4,1986,198604,12031727.95,1203417.641,1614758.767,500068.1828,500068.1828,531916.5143,57113.02869,682352.5611,900543.2519,249253.135,898829.3305,1473376.238,182160.9352,4402.805526,819868.2253,271040,1791283.486,7308904.06,8324717.705,1575422.572,1615130.117,445958.9373,14240236.68,1649526.886,2015826.567,92335.4729,6006070.138,201747.2476,3873462.274,12203095.6,62435.7067,8684684.378,411477.152,329181.7216,135170.2444,250466.1424,11397577.05,18943708.57,4346021.679,900312.0085,7085636.557,0,115213.6026,135787.4601,317824.9522,12364.71838,62667.97024,212036.5569,36237.19447,13074.77152,8352.986185,21808.28905,62435.7067,0,0,204792.1785,6813320.978,145868.6504,146773.9001,21767.14134,127146.44,0
5,1986,198605,21002882.04,1058224.017,1538856.536,205632.3883,205632.3883,250748.867,42368.8732,656239.6901,972283.1031,105283.7407,414768.9692,1165701.498,279618.6349,5415.570258,342335.717,201013.2255,1411791.382,3061788.214,4285189.428,461518.083,1474667.745,7565.870214,5602088.869,1477400.213,1039351.465,29705.99568,3863668.438,475017.1883,2565985.122,5984006.033,21619.89373,7832620.616,159281.4782,127425.1825,77609.90024,224268.3213,634885.441,19793351.81,4049731.583,198823.1051,8171139.831,0,262814.439,294670.7346,2429.042542,2791.243358,27356.59388,176289.0542,15082.50797,3427.842721,2667.96476,7167.666518,21619.89373,0,0,441289.3353,7340248,72353.61146,69367.08375,7008.38504,45395.22128,0
6,1986,198606,24827375.13,336173.4325,1196806.801,94804.33581,94804.33581,110070.1382,16129.90436,445012.5399,785710.5207,40644.42083,132706.4825,696219.3411,322227.7577,6213.304995,663095.4304,96697.13071,738971.8172,4683885.569,4554681.743,136281.2327,1557523.316,6213.304995,6987910.733,1586356.642,358437.7471,15348.09777,2590469.713,614582.2742,2644335.813,3574748.905,406.4442083,5575141.339,0,0,308278.6823,524962.5505,1298173.007,22138952.09,4368035.707,442420.2338,9595647.184,0,152246.5462,189279.4899,9957.747078,714.9500531,9052.497343,147642.0829,3329.904357,2088.5356,0,0,406.4442083,0,0,543972.7949,7327338.236,21355.66419,31395.7067,0,13578.74601,0
7,1986,198607,27863464.4,138093.0925,863081.8278,33011.08635,33011.08635,18516.47184,3105.988825,279738.0961,460065.4623,14372.45484,28402.1254,532039.9575,349622.8446,14892.81821,672526.2212,71995.22814,428387.5356,11496499.07,4996819.252,170431.1817,1275884.461,5574.851736,11801562.92,1559913.284,130013.5066,2986.527716,1726653.348,613592.0743,1494539.426,300165.9456,0,4923851.222,0,0,415485.7358,576121.1066,418196.8119,17180856.82,4409667.903,934106.2288,7717187.618,0,15928.14782,0,3066.168455,48.96918172,318.5629564,124871.4134,416.2380446,998.9713071,0,0,0,0,0,561945.055,10894693.83,7287.127627,12145.21271,0,3982.036955,0
8,1986,198608,25415005.31,84716.68438,789383.2094,12384.13493,12384.13493,2628.14439,1752.09626,214910.5344,295284.1658,5288.671626,8643.060574,462513.5923,767338.5211,374311.4737,1246337.746,61681.75243,324854.5747,8644763.306,3529836.838,149047.6432,1040745.178,4220.959172,8075013.459,1484745.59,62199.41723,1194.611086,1711962.593,616021.1169,2732480.34,290370.1347,0,4297045.696,0,0,264447.0741,366785.4239,302629.543,13348982.48,2225162.25,1054562.847,5618654.143,0,51766.48041,0,63951.51349,0,0,116301.8066,68.55685441,137.1137088,0,0,0,0,0,547808.8238,10736009.65,1314.072195,3066.168455,0,1592.814782,0
9,1986,198609,18204293.3,235052.0723,935311.3709,30161.27524,30161.27524,9217.088204,5966.418704,267007.5239,332255.898,10552.85866,62435.7067,544631.1583,318318.7248,187633.5813,758228.9479,83982.48672,513688.0765,11238181.68,4830782.912,57277.61955,468384.4421,68798.97981,5856718.895,935066.525,88879.06482,493.7725824,1689436.769,367778.2784,2685959.617,1408815.473,0,3376425.08,0,0,22507.80021,370946.6525,279369.1817,5308260.999,513194.3039,479412.0298,2781585.547,0,181049.9469,0,3662.146652,0,0,128054.4102,90.59298618,110.1806589,0,0,0,0,0,475585.2922,9818585.505,2756.896918,6665.929862,0,16870.56323,0
10,1986,198610,15932123.27,269330.4995,879731.3496,59690.73395,59690.73395,53279.65445,29865.27716,223949.7583,314871.8385,13368.58661,58518.17216,496679.4693,300165.9456,71796.12629,329911.7617,91188.64626,463628.5626,8218008.406,2992978.616,28909.58829,73508.40218,102696.7331,6047678.804,697076.3018,99670.38497,676.9462823,1938200.213,168957.828,1093971.52,1285401.529,0,1977620.404,0,0,337159.0689,230878.5026,148376.6206,3474367.063,79561.09835,553104.933,3297126.598,0,47784.44345,0,332420.445,0,1473.353673,135889.4793,254.639745,778.6099894,0,0,0,0,0,328318.9469,9794457.016,5136.827671,0,0,50970.07302,0
11,1986,198611,16350809.78,282307.3326,864061.2115,42958.21467,42958.21467,41353.45377,68634.38895,253428.7779,300181.084,15963.95324,51662.48672,490974.5377,109206.0361,21191.07333,183313.0712,116036.5569,407444.6759,5914737.173,2078206.504,43822.31668,7653.475027,100153.5388,4681457.853,643944.7396,94763.1881,0,1529552.391,158665.5898,1080260.149,566069.118,0,478184.0595,0,0,1152.136026,27651.26461,168209.1392,143235.1966,53368.58661,134923.3581,1859876.727,0,201623.8045,0,687907.5027,585.1817216,6871.668438,279614.0276,1461.730074,1028.352816,0,0,0,0,0,362058.746,9041264.017,74888.84166,0,0,62956.00425,0
12,1986,198612,14955188.1,323441.4453,843004.4633,47704.80272,47704.80272,45315.58054,104807.2126,292838.9976,296753.2412,19244.88842,84716.68438,504802.8247,63911.69312,11547.90717,146339.8581,135787.4601,395296.8085,5542318.494,1695989.359,41851.20839,59411.99136,104050.6256,4152587.597,452720.085,125115.6011,0,1203172.795,131725.7825,1671073.326,4421892.757,0,420890.1169,0,0,159.2814782,238.9222173,89123.91073,129017.9973,602083.9875,152034.1709,963652.943,0,147335.3673,0,422733.0431,1241.368757,14534.43488,265902.6567,2717.789586,1282.992561,0,0,0,0,0,361170.7518,9819424.387,18874.85516,0,0,76056.90583,0
1,1987,198701,11351056.32,1819694.793,1117721.573,142118.8989,142118.8989,135628.1787,176603.3389,466734.5514,452720.085,38930.49947,289407.864,714536.7111,53359.29519,0,81193.7335,209056.9401,594159.734,4235851.99,2156631.394,40895.51952,155458.7227,153706.6264,2705555.188,330786.8225,189982.9831,4141.318433,838107.5452,155219.8005,1108662.274,1521934.524,0,420890.1169,79640.73909,63712.59127,119.4611086,238.9222173,79085.22848,117788.6531,130730.2732,129535.6621,959670.906,0,19910.18477,0,149844.0506,937.75983,17720.06445,172126.6738,3256.450584,1775.132837,0,0,0,0,0,296422.8309,9804093.545,25843.41983,0,0,118664.7012,0
2,1987,198702,9056850.159,2815727.949,1317270.988,445188.8872,445188.8872,446114.7108,346610.7181,839148.869,783996.5994,161108.6079,1080260.149,1366868.316,51184.81858,0,6436.678306,417061.4847,1194709.215,4265225.201,2441881.767,54799.93927,638994.6258,160211.5682,2543942.796,288673.3262,576347.2294,67629.20905,360168.3316,111142.9179,1973702.869,629471.8688,3893.049947,421134.9628,220434.1886,176347.3508,176.3473508,661.3025657,115077.577,484073.4781,767595.9314,266372.6734,1274109.61,0,26452.10263,0,163694.4284,1341.755579,24335.93442,302629.543,11630.18066,3672.688629,529.0420525,1763.473508,3893.049947,0,0,265755.4577,9866942.888,73801.36633,0,1543.03932,268929.71,0
3,1987,198703,8621024.442,4561479.277,1832916.472,764351.9934,764351.9934,683118.4395,449532.1518,1426485.098,1450222.317,326379.5962,1578031.881,2966617.531,51925.76189,0,280534.5034,814326.5572,2370864.982,4274039.724,2366405.101,82706.90755,971776.2984,496002.5231,2622290.796,282552.1785,1152003.291,133278.7769,366044.6334,90591.34072,2450907.545,855222.0767,13025.80234,479408.2891,358383.3259,286706.6607,199.1018477,1791.91663,87654.83528,2881839.964,61442.83021,24967.3717,1728204.038,0,0,0,0,7737.130712,32095.21785,389060.1488,9328.629118,8398.214665,1592.814782,4380.24065,13025.80234,0,0,324058.1674,5825361.681,93458.40732,0,4181.138802,468685.7495,0
4,1987,198704,21938193.41,795994.0489,1068017.853,268283.1031,268283.1031,214667.6302,80649.52179,542491.4772,700748.9904,108956.4293,718867.5877,1001864.57,238492.1573,0,476860.8714,185164.7184,1095434.474,5893916.429,1728409.777,99248.28905,200553.9639,11315.62168,2984690.67,1079525.611,439498.746,12508.90542,540864.6121,402506.9501,2418587.885,1383098.151,22.03613177,3028743.889,82295.43039,65836.34431,82.29543039,576.0680128,319279.0648,367778.2784,202734.7928,116036.5569,1847532.412,0,0,0,6048.714134,1253.611052,23248.45909,161353.4538,2668.820404,2142.4017,0,0,22.03613177,0,0,450690.9245,10623475.96,33988.01275,0,0,99988.94793,0
5,1987,198705,26688204.04,308260.9989,874834.4315,148808.721,148808.721,133000.0343,25843.41983,406884.536,707359.83,36971.7322,266882.0404,551950.1423,266159.35,7366.768366,517027.6782,71278.46149,720469.9462,4481663.131,2350676.055,181222.5018,103094.9368,7844.6128,2644351.28,1653934.113,213516.8215,119.4611086,777630.6057,572696.5548,1632387.673,562622.0013,0,4174622.742,0,0,51925.76189,0,311199.1498,5234785.78,390757.2863,170152.4391,1736168.112,0,0,0,2747.605499,528.8671626,7565.870214,138827.6302,1145.878852,710.053135,0,0,0,0,0,583368.4138,7339292.311,18755.39406,0,0,19910.18477,0
6,1987,198706,30875069.08,97693.51753,645168.9692,49089.22423,49089.22423,53656.62062,5966.418704,148337.5133,328583.2094,12927.86397,51417.64081,390985.5898,285976.6206,43822.31668,850646.7163,48554.30393,396211.3496,6133889.904,2427632.901,136281.2327,330251.5622,9175.940489,3342140.871,1692864.612,60240.25505,164.5908608,880465.8874,580511.966,1817246.334,37691.30712,0,4265215.728,0,0,664988.2253,275689.6918,333724.9734,16473240.89,2371589.713,314615.4304,2814503.719,0,12344.31456,0,0,100.3868225,740.6588735,128299.2561,714.9500531,105.2837407,0,0,0,0,0,596271.5409,7340135.175,18598.76727,0,0,11109.8831,0
7,1987,198707,36090286.93,51907.33262,611625.0797,18118.26814,18118.26814,22498.50879,1314.072195,116474.5809,249253.135,2240.340064,10381.46652,337756.3745,271774.0221,484494.4363,2063172.987,42607.79541,351892.6057,9060766.707,1990620.274,171187.7687,594956.1414,8840.122039,6427206.746,1635570.67,17361.68112,0,899319.0223,597186.0821,1203417.641,32533.24192,0,4262767.269,0,0,544065.7091,502652.5248,388325.6111,14942952.06,1648563.299,472787.2476,2906886.977,0,83622.77604,0,0,0,0,122912.6461,2.448459086,0,0,0,0,0,0,601128.2987,10858935.13,13379.64417,0,0,5973.055432,0
8,1987,198708,29944654.62,34033.5813,532295.0053,15251.20154,15251.20154,15211.38117,876.04813,118107.2161,215954.0914,301.1604676,3746.142402,308886.6066,265402.763,447302.2111,1430228.213,41413.18433,321828.2267,6223963.58,3825901.286,153228.782,286388.0978,6132.33691,5401314.566,1555506.057,4499.701759,0,811664.187,643218.4293,957102.6567,80277.865,0,3758384.697,0,0,991367.9202,73707.50403,355516.2593,4301953.803,453952.2128,244337.7875,1692365.706,0,0,0,17998.80703,0,0,129523.4857,0,0,0,0,0,0,0,586116.0193,11176741.5,2309.581434,0,0,3982.036955,0
9,1987,198709,16030061.64,45051.64718,528377.4708,13002.678,13002.678,7159.702444,2304.272051,133071.7109,209343.2519,641.4962806,1464.178533,313380.9989,219399.6174,159282.8055,593308.9054,43616.57811,217671.4134,4191265.122,1730714.049,73819.00106,426372.6249,4114.77152,5083018.406,1217373.858,4073.623804,0,681161.3177,421146.865,838352.3911,32300.95643,0,2450907.545,0,0,385636.3868,0,315606.3762,695355.2391,114102.6142,54603.01807,765347.5027,0,0,0,235776.4081,0,0,122178.1084,0,0,0,0,0,0,0,549363.1456,10488552.6,1193.283741,0,0,3703.294368,0
10,1987,198710,12269228.48,79085.22848,566818.2784,27675.15683,27675.15683,22179.94584,12901.79973,135349.4361,212771.0946,3476.811902,7810.584485,327203.9766,135150.3342,48142.82678,174413.2186,52164.6841,240475.2117,4114638.785,1732703.74,52602.70817,28232.64201,42528.15467,5548211.909,831251.8597,23812.58099,0,326134.7503,98197.0313,429949.4155,412539.0285,0,325155.3666,0,0,119.4611086,0,278389.7981,217658.1399,71995.22814,19870.3644,629161.8388,0,0,0,60606.60245,261.9851222,0,133441.0202,0,66.10839532,0,0,0,0,0,444594.426,9788245.038,2229.940695,0,0,33050.90672,0
11,1987,198711,8966257.173,254394.899,642965.356,32918.17216,32918.17216,33823.42189,40077.8746,179692.0723,238724.7609,20395.66419,55824.86716,365391.7109,75917.53454,34564.08077,97478.9373,74065.88735,348233.1137,3118832.221,1671831.668,41682.63549,15553.83634,67934.87779,2847545.335,345477.577,72708.01275,0,213995.3241,82748.05526,704666.525,512947.4176,0,490181.509,0,0,41.1477152,41.1477152,169188.5228,125130.2019,44316.08927,1275.579171,588412.3273,0,0,0,0,0,1357.874601,253415.5154,0,4.896918172,0,0,0,0,0,373621.254,9624080.255,58347.46015,0,0,54314.98406,0
12,1987,198712,8628369.819,2693304.995,1199010.414,746432.8271,746432.8271,778727.1468,257319.228,736637.0162,782527.5239,487733.0499,1853238.682,1168528.744,408636.6323,9477.247952,27675.15683,298254.5679,1363489.274,3128407.693,1853040.897,42129.95098,895599.9314,414649.5081,2502312.022,308750.6908,159878.7837,0,216688.6291,81791.03905,403016.3656,487719.8862,0,485284.5909,0,0,39.82036955,199.1018477,152294.1552,119978.7734,319518.6452,6490.720236,585359.4323,0,0,0,138773.9879,213.0159405,11308.98495,506341.339,0,771.2646121,0,0,0,0,0,306935.4085,9875969.312,20427.84958,0,0,281928.2164,0
1,1988,198801,8398214.665,3900395.324,1579745.802,1016534.394,1016534.394,1033816.434,330907.2709,846541.2362,844963.2306,500709.8831,1240144.527,1423379.109,3978731.864,13538.92565,1882109.767,387053.992,1519545.302,2982227.116,3507417.97,39900.01028,2006986.445,1680618.697,2502312.022,243621.6791,526903.1298,19392.51997,217912.8587,80795.52981,338866.7375,356949.7926,0,508544.9522,119461.1086,95568.88691,119.4611086,477.8444345,117770.882,77370.97803,972771.8076,512727.0783,828263.6865,0,0,0,0,2352.969182,20626.95142,439988.0978,11213.94261,5533.517535,0,0,0,0,0,314580.9194,9949198.972,48740.13232,0,0,316173.7342,0
2,1988,198802,8838937.301,609176.6206,943391.2859,362369.4822,362369.4822,321079.8783,145875.7448,418259.4305,432397.8746,198325.186,960285.6536,658420.1986,190485.5436,0,248035.5894,168989.4097,917821.0708,2977065.572,3083056.411,27157.49203,340277.4158,247184.2574,2517005.739,295773.8576,267360.8267,0,211791.7109,51420.45513,544537.3007,274469.4492,0,510993.4113,127699.8058,102159.8446,3660.727766,127.6998058,149111.1583,683619.627,158645.7254,29881.75455,1145041.592,0,0,0,0,1089.564293,9322.085822,181920.5101,3231.965994,2815.727949,0,0,0,0,0,313332.7568,10034565.61,44907.76503,0,0,143875.1145,0
3,1988,198803,15283281.62,615297.7683,843494.1552,196115.32,196115.32,173696.452,113726.9754,456898.9202,506341.339,133930.712,578570.882,717363.9574,219131.4936,7167.666518,274441.9869,170431.1817,947884.0767,6919824.538,1624830.359,50293.12674,120177.8753,102577.2719,2583107.552,779099.6812,364834.2258,3862.575846,397629.7556,123642.2474,2810831.031,277149.772,0,2192105.42,119461.1086,95568.88691,876.04813,79.64073909,272023.8045,4152587.597,251704.5559,103333.859,1393712.934,0,0,0,0,546.0063762,9278.146104,152783.847,1282.992561,2328.484591,0,0,0,0,0,452478.8591,9998018.745,47306.59902,0,0,128619.7936,0
4,1988,198804,28891817.22,739679.4899,814357.492,207178.746,207178.746,174342.8693,78797.8746,457727.1838,583222.9543,201508.1828,404240.5951,697042.2954,148872.4336,2880.340064,163068.3953,129615.3029,966683.2731,8965017.301,1656113.241,129903.3369,256103.3794,7694.622742,2717806.589,1186768.119,359178.406,2304.272051,465452.0723,194916.7269,2002839.532,629477.7471,0,2034914.346,123443.1456,98754.51647,4608.544102,82.29543039,245580.4463,2458246.801,140766.3337,124142.6567,1390792.774,0,0,0,0,102.8352816,11068.73539,161598.2997,340.335813,668.4293305,0,0,0,0,0,505047.0563,9996261.339,44274.94155,0,0,85998.72476,0
5,1988,198805,26271965.99,840066.3124,809950.2657,281928.2164,281928.2164,259708.4502,22299.40695,328119.8451,560207.4389,146662.6993,283041.8704,533274.3889,175329.0871,180545.5555,828622.0699,71676.66518,878636.454,3558826.067,1804420.226,155976.3875,758976.2435,7486.229474,3273592.76,1090543.677,256841.3836,0,416482.8905,149605.1284,2010184.91,44797.91574,0,2734928.799,0,0,1433.533304,0,300915.6217,2345857.79,216941.3733,103094.9368,1266287.752,0,0,0,0,31.82996812,7565.870214,199059.7237,328.0935175,335.4388948,0,0,0,0,0,475534.8531,7274464.749,27476.05499,0,0,45395.22128,0
6,1988,198806,27667587.67,371186.3974,734537.7258,110563.9107,110563.9107,131261.2115,9669.713071,221251.2646,477694.3677,63170.24442,154742.6142,420282.763,243141.8491,1216737.938,3957669.543,48142.82678,597794.0064,7112547.163,2183133.177,136281.2327,633715.9617,3291.817216,3866115.877,1574114.346,85216.91817,0,664756.6419,354528.7141,2092453.135,40612.7949,0,3075264.612,0,0,6213.304995,144469.6281,370941.5515,9793855.728,1465393.581,83488.71413,2098533.475,0,0,0,0,0,1440.170032,156211.6897,66.10839532,0,0,0,0,0,0,512453.6451,7327996.599,5390.350691,0,0,16459.08608,0
7,1988,198807,35943379.38,59987.24761,542823.3794,27077.85129,27077.85129,30781.14566,2229.940695,116474.5809,270799.5749,12413.68757,22280.97768,311753.6732,294312.3513,1144039.217,3831993.802,34245.51781,371603.6886,10326377.51,3527527.257,196194.9607,738906.7773,16684.73484,6936469.453,1553302.444,12105.39234,0,794524.9734,412339.9266,1768032.306,42090.13061,0,3692276.302,0,0,67575.16712,343012.6633,426276.7269,12102724.38,2347092.222,244098.8653,2409132.357,0,0,0,0,0,0,132951.3284,0,0,0,0,0,0,0,605628.0004,10966091.75,836.2277604,0,0,6769.462823,0
